scenario,node,lon,lat
OSM_MEDIUM,429,-3.186229,55.945905
OSM_MEDIUM,430,-3.186222,55.947521
OSM_MEDIUM,431,-3.186218,55.946084
OSM_MEDIUM,432,-3.186216,55.946064
OSM_MEDIUM,433,-3.186215,55.946077
OSM_MEDIUM,434,-3.186214,55.94607
OSM_MEDIUM,435,-3.186211,55.945772
OSM_MEDIUM,436,-3.186207,55.944136
OSM_MEDIUM,437,-3.186202,55.945918
OSM_MEDIUM,438,-3.186201,55.946027
OSM_MEDIUM,439,-3.18619,55.947962
OSM_MEDIUM,440,-3.186189,55.944577
OSM_MEDIUM,441,-3.186186,55.945927
OSM_MEDIUM,442,-3.186184,55.948838
OSM_MEDIUM,443,-3.186176,55.948263
OSM_MEDIUM,444,-3.186175,55.945937
OSM_MEDIUM,445,-3.186175,55.946015
OSM_MEDIUM,446,-3.186166,55.945947
OSM_MEDIUM,447,-3.186161,55.945762
OSM_MEDIUM,448,-3.186156,55.94596
OSM_MEDIUM,449,-3.18615,55.945971
OSM_MEDIUM,450,-3.186149,55.944018
OSM_MEDIUM,451,-3.186142,55.945981
OSM_MEDIUM,452,-3.18613,55.94599
OSM_MEDIUM,453,-3.186129,55.944517
OSM_MEDIUM,454,-3.186129,55.944991
OSM_MEDIUM,455,-3.186122,55.945762
OSM_MEDIUM,456,-3.186115,55.945999
OSM_MEDIUM,457,-3.186096,55.946006
OSM_MEDIUM,458,-3.186091,55.944478
OSM_MEDIUM,459,-3.186089,55.945573
OSM_MEDIUM,460,-3.18608,55.94576
OSM_MEDIUM,461,-3.186071,55.947982
OSM_MEDIUM,462,-3.186067,55.949047
OSM_MEDIUM,463,-3.186056,55.947189
OSM_MEDIUM,464,-3.186036,55.947143
OSM_MEDIUM,465,-3.186019,55.948947
OSM_MEDIUM,466,-3.186012,55.945752
OSM_MEDIUM,467,-3.186005,55.944412
OSM_MEDIUM,468,-3.186005,55.9451
OSM_MEDIUM,469,-3.185986,55.948883
OSM_MEDIUM,470,-3.18598,55.947045
OSM_MEDIUM,471,-3.185979,55.943734
OSM_MEDIUM,472,-3.185979,55.946478
OSM_MEDIUM,473,-3.185971,55.945556
OSM_MEDIUM,474,-3.185968,55.948461
OSM_MEDIUM,475,-3.18596,55.945746
OSM_MEDIUM,476,-3.185949,55.944266
OSM_MEDIUM,477,-3.185944,55.947221
OSM_MEDIUM,478,-3.185939,55.948006
OSM_MEDIUM,479,-3.18593,55.945744
OSM_MEDIUM,480,-3.185924,55.948896
OSM_MEDIUM,481,-3.18592,55.944351
OSM_MEDIUM,482,-3.1859,55.945745
OSM_MEDIUM,483,-3.185881,55.946892
OSM_MEDIUM,484,-3.185874,55.944317
OSM_MEDIUM,485,-3.185859,55.94575
OSM_MEDIUM,486,-3.185858,55.949562
OSM_MEDIUM,487,-3.185844,55.948087
OSM_MEDIUM,488,-3.185836,55.945751
OSM_MEDIUM,489,-3.185834,55.948499
OSM_MEDIUM,490,-3.185827,55.944282
OSM_MEDIUM,491,-3.185825,55.946809
OSM_MEDIUM,492,-3.185825,55.948029
OSM_MEDIUM,493,-3.185815,55.943492
